2026-03-26 16:54:17 status unpacked clang-format:amd64 1:20.0-63ubuntu1
2026-03-26 16:54:18 startup packages configure
2026-03-26 16:54:18 configure clang-format-20:amd64 1:20.1.2-0ubuntu1 <none>
2026-03-26 16:54:18 status unpacked clang-format-20:amd64 1:20.1.2-0ubuntu1
2026-03-26 16:54:18 status half-configured clang-format-20:amd64 1:20.1.2-0ubuntu1
2026-03-26 16:54:18 status installed clang-format-20:amd64 1:20.1.2-0ubuntu1
2026-03-26 16:54:18 configure clang-format:amd64 1:20.0-63ubuntu1 <none>
2026-03-26 16:54:18 status unpacked clang-format:amd64 1:20.0-63ubuntu1
2026-03-26 16:54:18 status half-configured clang-format:amd64 1:20.0-63ubuntu1
2026-03-26 16:54:18 status installed clang-format:amd64 1:20.0-63ubuntu1
2026-03-26 16:54:18 trigproc man-db:amd64 2.13.0-1 <none>
2026-03-26 16:54:18 status half-configured man-db:amd64 2.13.0-1
2026-03-26 16:54:18 status installed man-db:amd64 2.13.0-1
2026-03-26 16:54:53 startup archives unpack
2026-03-26 16:54:54 install libsubunit0:amd64 <none> 1.4.2-3build1
2026-03-26 16:54:54 status triggers-pending libc-bin:amd64 2.41-6ubuntu1.2
2026-03-26 16:54:54 status half-installed libsubunit0:amd64 1.4.2-3build1
2026-03-26 16:54:54 status unpacked libsubunit0:amd64 1.4.2-3build1
2026-03-26 16:54:54 install libsubunit-dev:amd64 <none> 1.4.2-3build1
2026-03-26 16:54:54 status half-installed libsubunit-dev:amd64 1.4.2-3build1
2026-03-26 16:54:54 status unpacked libsubunit-dev:amd64 1.4.2-3build1
2026-03-26 16:54:54 install check:amd64 <none> 0.15.2-3
2026-03-26 16:54:54 status half-installed check:amd64 0.15.2-3
2026-03-26 16:54:54 status triggers-pending install-info:amd64 7.1.1-1
2026-03-26 16:54:54 status triggers-pending man-db:amd64 2.13.0-1
2026-03-26 16:54:54 status unpacked check:amd64 0.15.2-3
2026-03-26 16:54:54 install cscope:amd64 <none> 15.9-2
2026-03-26 16:54:54 status half-installed cscope:amd64 15.9-2
2026-03-26 16:54:54 status unpacked cscope:amd64 15.9-2
2026-03-26 16:54:54 install dh-python:all <none> 6.20250308
2026-03-26 16:54:54 status half-installed dh-python:all 6.20250308
2026-03-26 16:54:54 status unpacked dh-python:all 6.20250308
2026-03-26 16:54:54 install exuberant-ctags:amd64 <none> 1:5.9~svn20110310-19build1
2026-03-26 16:54:54 status half-installed exuberant-ctags:amd64 1:5.9~svn20110310-19build1
2026-03-26 16:54:54 status unpacked exuberant-ctags:amd64 1:5.9~svn20110310-19build1
2026-03-26 16:54:54 install iperf:amd64 <none> 2.2.1+dfsg-1
2026-03-26 16:54:54 status half-installed iperf:amd64 2.2.1+dfsg-1
2026-03-26 16:54:54 status triggers-pending ufw:all 0.36.2-9
2026-03-26 16:54:54 status unpacked iperf:amd64 2.2.1+dfsg-1
2026-03-26 16:54:54 install libnamespace-autoclean-perl:all <none> 0.31-1
2026-03-26 16:54:54 status half-installed libnamespace-autoclean-perl:all 0.31-1
2026-03-26 16:54:54 status unpacked libnamespace-autoclean-perl:all 0.31-1
2026-03-26 16:54:54 install libeval-closure-perl:all <none> 0.14-3
2026-03-26 16:54:54 status half-installed libeval-closure-perl:all 0.14-3
2026-03-26 16:54:54 status unpacked libeval-closure-perl:all 0.14-3
2026-03-26 16:54:54 install libparams-validationcompiler-perl:all <none> 0.31-1
2026-03-26 16:54:54 status half-installed libparams-validationcompiler-perl:all 0.31-1
2026-03-26 16:54:54 status unpacked libparams-validationcompiler-perl:all 0.31-1
2026-03-26 16:54:54 install libalgorithm-c3-perl:all <none> 0.11-2
2026-03-26 16:54:54 status half-installed libalgorithm-c3-perl:all 0.11-2
2026-03-26 16:54:54 status unpacked libalgorithm-c3-perl:all 0.11-2
2026-03-26 16:54:54 install libclass-c3-perl:all <none> 0.35-2
2026-03-26 16:54:54 status half-installed libclass-c3-perl:all 0.35-2
2026-03-26 16:54:54 status unpacked libclass-c3-perl:all 0.35-2
2026-03-26 16:54:54 install libmro-compat-perl:all <none> 0.15-2
2026-03-26 16:54:54 status half-installed libmro-compat-perl:all 0.15-2
2026-03-26 16:54:54 status unpacked libmro-compat-perl:all 0.15-2
2026-03-26 16:54:54 install libxstring-perl:amd64 <none> 0.005-2build4
2026-03-26 16:54:54 status half-installed libxstring-perl:amd64 0.005-2build4
2026-03-26 16:54:54 status unpacked libxstring-perl:amd64 0.005-2build4
2026-03-26 16:54:54 install libspecio-perl:all <none> 0.50-1
2026-03-26 16:54:54 status half-installed libspecio-perl:all 0.50-1
2026-03-26 16:54:54 status unpacked libspecio-perl:all 0.50-1
2026-03-26 16:54:54 install libdatetime-locale-perl:all <none> 1:1.41-1
2026-03-26 16:54:54 status half-installed libdatetime-locale-perl:all 1:1.41-1
2026-03-26 16:54:55 status unpacked libdatetime-locale-perl:all 1:1.41-1
2026-03-26 16:54:55 install libclass-singleton-perl:all <none> 1.6-2
2026-03-26 16:54:55 status half-installed libclass-singleton-perl:all 1.6-2
2026-03-26 16:54:55 status unpacked libclass-singleton-perl:all 1.6-2
2026-03-26 16:54:55 install libdatetime-timezone-perl:all <none> 1:2.64-1+2025a
2026-03-26 16:54:55 status half-installed libdatetime-timezone-perl:all 1:2.64-1+2025a
2026-03-26 16:54:55 status unpacked libdatetime-timezone-perl:all 1:2.64-1+2025a
2026-03-26 16:54:55 install libdatetime-perl:amd64 <none> 2:1.65-1build3
2026-03-26 16:54:55 status half-installed libdatetime-perl:amd64 2:1.65-1build3
2026-03-26 16:54:55 status unpacked libdatetime-perl:amd64 2:1.65-1build3
2026-03-26 16:54:55 install lcov:all <none> 2.3-1
2026-03-26 16:54:55 status half-installed lcov:all 2.3-1
2026-03-26 16:54:55 status unpacked lcov:all 2.3-1
2026-03-26 16:54:55 install libclass-c3-xs-perl:amd64 <none> 0.15-1build7
2026-03-26 16:54:55 status half-installed libclass-c3-xs-perl:amd64 0.15-1build7
2026-03-26 16:54:55 status unpacked libclass-c3-xs-perl:amd64 0.15-1build7
2026-03-26 16:54:55 install libpadwalker-perl:amd64 <none> 2.5-1build7
2026-03-26 16:54:55 status half-installed libpadwalker-perl:amd64 2.5-1build7
2026-03-26 16:54:55 status unpacked libpadwalker-perl:amd64 2.5-1build7
2026-03-26 16:54:55 install libdevel-caller-perl:amd64 <none> 2.07-1build4
2026-03-26 16:54:55 status half-installed libdevel-caller-perl:amd64 2.07-1build4
2026-03-26 16:54:55 status unpacked libdevel-caller-perl:amd64 2.07-1build4
2026-03-26 16:54:55 install libdevel-lexalias-perl:amd64 <none> 0.05-3build5
2026-03-26 16:54:55 status half-installed libdevel-lexalias-perl:amd64 0.05-3build5
2026-03-26 16:54:55 status unpacked libdevel-lexalias-perl:amd64 0.05-3build5
2026-03-26 16:54:56 install libiberty-dev:amd64 <none> 20250315-1
2026-03-26 16:54:56 status half-installed libiberty-dev:amd64 20250315-1
2026-03-26 16:54:56 status unpacked libiberty-dev:amd64 20250315-1
2026-03-26 16:54:56 install libreadonly-perl:all <none> 2.050-3
2026-03-26 16:54:56 status half-installed libreadonly-perl:all 2.050-3
2026-03-26 16:54:56 status unpacked libreadonly-perl:all 2.050-3
2026-03-26 16:54:56 install libref-util-perl:all <none> 0.204-2
2026-03-26 16:54:56 status half-installed libref-util-perl:all 0.204-2
2026-03-26 16:54:56 status unpacked libref-util-perl:all 0.204-2
2026-03-26 16:54:56 install libref-util-xs-perl:amd64 <none> 0.117-2build5
2026-03-26 16:54:56 status half-installed libref-util-xs-perl:amd64 0.117-2build5
2026-03-26 16:54:56 status unpacked libref-util-xs-perl:amd64 0.117-2build5
2026-03-26 16:54:56 install libunwind-dev:amd64 <none> 1.6.2-3.1
2026-03-26 16:54:56 status half-installed libunwind-dev:amd64 1.6.2-3.1
2026-03-26 16:54:56 status unpacked libunwind-dev:amd64 1.6.2-3.1
2026-03-26 16:54:56 install python3-all:amd64 <none> 3.13.3-1
2026-03-26 16:54:56 status half-installed python3-all:amd64 3.13.3-1
2026-03-26 16:54:56 status unpacked python3-all:amd64 3.13.3-1
2026-03-26 16:54:56 install python3-soupsieve:all <none> 2.6-1
2026-03-26 16:54:56 status half-installed python3-soupsieve:all 2.6-1
2026-03-26 16:54:56 status unpacked python3-soupsieve:all 2.6-1
2026-03-26 16:54:56 install python3-bs4:all <none> 4.13.3-2
2026-03-26 16:54:56 status half-installed python3-bs4:all 4.13.3-2
2026-03-26 16:54:56 status unpacked python3-bs4:all 4.13.3-2
2026-03-26 16:54:56 install python3-colorlog:all <none> 6.9.0-1
2026-03-26 16:54:56 status half-installed python3-colorlog:all 6.9.0-1
2026-03-26 16:54:56 status unpacked python3-colorlog:all 6.9.0-1
2026-03-26 16:54:56 install python3-distlib:all <none> 0.3.9-1
2026-03-26 16:54:56 status half-installed python3-distlib:all 0.3.9-1
2026-03-26 16:54:56 status unpacked python3-distlib:all 0.3.9-1
2026-03-26 16:54:56 install python3-filelock:all <none> 3.18.0-1
2026-03-26 16:54:56 status half-installed python3-filelock:all 3.18.0-1
2026-03-26 16:54:56 status unpacked python3-filelock:all 3.18.0-1
2026-03-26 16:54:56 install python3-webencodings:all <none> 0.5.1-5
2026-03-26 16:54:56 status half-installed python3-webencodings:all 0.5.1-5
2026-03-26 16:54:56 status unpacked python3-webencodings:all 0.5.1-5
2026-03-26 16:54:56 install python3-html5lib:all <none> 1.2-1
2026-03-26 16:54:56 status half-installed python3-html5lib:all 1.2-1
2026-03-26 16:54:56 status unpacked python3-html5lib:all 1.2-1
2026-03-26 16:54:56 install python3-lxml:amd64 <none> 5.3.2-1
2026-03-26 16:54:56 status half-installed python3-lxml:amd64 5.3.2-1
2026-03-26 16:54:56 status unpacked python3-lxml:amd64 5.3.2-1
2026-03-26 16:54:56 install python3-platformdirs:all <none> 4.3.6-1
2026-03-26 16:54:56 status half-installed python3-platformdirs:all 4.3.6-1
2026-03-26 16:54:56 status unpacked python3-platformdirs:all 4.3.6-1
2026-03-26 16:54:57 install python3-venv:amd64 <none> 3.13.3-1
2026-03-26 16:54:57 status half-installed python3-venv:amd64 3.13.3-1
2026-03-26 16:54:57 status unpacked python3-venv:amd64 3.13.3-1
2026-03-26 16:54:57 install python3-wheel-whl:all <none> 0.45.1-1
2026-03-26 16:54:57 status half-installed python3-wheel-whl:all 0.45.1-1
2026-03-26 16:54:57 status unpacked python3-wheel-whl:all 0.45.1-1
2026-03-26 16:54:57 install python3-virtualenv:all <none> 20.29.1+ds-1
2026-03-26 16:54:57 status half-installed python3-virtualenv:all 20.29.1+ds-1
2026-03-26 16:54:57 status unpacked python3-virtualenv:all 20.29.1+ds-1
2026-03-26 16:54:57 install gcovr:all <none> 7.2+really-1.1
2026-03-26 16:54:57 status half-installed gcovr:all 7.2+really-1.1
2026-03-26 16:54:57 status unpacked gcovr:all 7.2+really-1.1
2026-03-26 16:54:57 install git-review:all <none> 2.4.0-1
2026-03-26 16:54:57 status half-installed git-review:all 2.4.0-1
2026-03-26 16:54:57 status unpacked git-review:all 2.4.0-1
2026-03-26 16:54:57 install libgd-perl:amd64 <none> 2.78-1build4
2026-03-26 16:54:57 status half-installed libgd-perl:amd64 2.78-1build4
2026-03-26 16:54:57 status unpacked libgd-perl:amd64 2.78-1build4
2026-03-26 16:54:57 install python3-cssselect:all <none> 1.3.0-1
2026-03-26 16:54:57 status half-installed python3-cssselect:all 1.3.0-1
2026-03-26 16:54:57 status unpacked python3-cssselect:all 1.3.0-1
2026-03-26 16:54:57 startup packages configure
2026-03-26 16:54:57 configure dh-python:all 6.20250308 <none>
2026-03-26 16:54:57 status unpacked dh-python:all 6.20250308
2026-03-26 16:54:57 status half-configured dh-python:all 6.20250308
2026-03-26 16:54:57 status installed dh-python:all 6.20250308
2026-03-26 16:54:57 configure python3-filelock:all 3.18.0-1 <none>
2026-03-26 16:54:57 status unpacked python3-filelock:all 3.18.0-1
2026-03-26 16:54:57 status half-configured python3-filelock:all 3.18.0-1
2026-03-26 16:54:57 status installed python3-filelock:all 3.18.0-1
2026-03-26 16:54:57 configure libunwind-dev:amd64 1.6.2-3.1 <none>
2026-03-26 16:54:57 status unpacked libunwind-dev:amd64 1.6.2-3.1
2026-03-26 16:54:57 status half-configured libunwind-dev:amd64 1.6.2-3.1
2026-03-26 16:54:57 status installed libunwind-dev:amd64 1.6.2-3.1
2026-03-26 16:54:57 configure libref-util-xs-perl:amd64 0.117-2build5 <none>
2026-03-26 16:54:57 status unpacked libref-util-xs-perl:amd64 0.117-2build5
2026-03-26 16:54:57 status half-configured libref-util-xs-perl:amd64 0.117-2build5
2026-03-26 16:54:57 status installed libref-util-xs-perl:amd64 0.117-2build5
2026-03-26 16:54:57 configure exuberant-ctags:amd64 1:5.9~svn20110310-19build1 <none>
2026-03-26 16:54:57 status unpacked exuberant-ctags:amd64 1:5.9~svn20110310-19build1
2026-03-26 16:54:57 status half-configured exuberant-ctags:amd64 1:5.9~svn20110310-19build1
2026-03-26 16:54:57 status installed exuberant-ctags:amd64 1:5.9~svn20110310-19build1
2026-03-26 16:54:57 configure python3-colorlog:all 6.9.0-1 <none>
2026-03-26 16:54:57 status unpacked python3-colorlog:all 6.9.0-1
2026-03-26 16:54:57 status half-configured python3-colorlog:all 6.9.0-1
2026-03-26 16:54:57 status installed python3-colorlog:all 6.9.0-1
2026-03-26 16:54:57 configure python3-all:amd64 3.13.3-1 <none>
2026-03-26 16:54:57 status unpacked python3-all:amd64 3.13.3-1
2026-03-26 16:54:57 status half-configured python3-all:amd64 3.13.3-1
2026-03-26 16:54:57 status installed python3-all:amd64 3.13.3-1
2026-03-26 16:54:57 configure cscope:amd64 15.9-2 <none>
2026-03-26 16:54:57 status unpacked cscope:amd64 15.9-2
2026-03-26 16:54:57 status half-configured cscope:amd64 15.9-2
2026-03-26 16:54:57 status installed cscope:amd64 15.9-2
2026-03-26 16:54:57 configure libclass-singleton-perl:all 1.6-2 <none>
2026-03-26 16:54:57 status unpacked libclass-singleton-perl:all 1.6-2
2026-03-26 16:54:57 status half-configured libclass-singleton-perl:all 1.6-2
2026-03-26 16:54:57 status installed libclass-singleton-perl:all 1.6-2
2026-03-26 16:54:57 configure libpadwalker-perl:amd64 2.5-1build7 <none>
2026-03-26 16:54:57 status unpacked libpadwalker-perl:amd64 2.5-1build7
2026-03-26 16:54:57 status half-configured libpadwalker-perl:amd64 2.5-1build7
2026-03-26 16:54:57 status installed libpadwalker-perl:amd64 2.5-1build7
2026-03-26 16:54:57 configure libxstring-perl:amd64 0.005-2build4 <none>
2026-03-26 16:54:57 status unpacked libxstring-perl:amd64 0.005-2build4
2026-03-26 16:54:57 status half-configured libxstring-perl:amd64 0.005-2build4
2026-03-26 16:54:57 status installed libxstring-perl:amd64 0.005-2build4
2026-03-26 16:54:57 configure python3-distlib:all 0.3.9-1 <none>
2026-03-26 16:54:57 status unpacked python3-distlib:all 0.3.9-1
2026-03-26 16:54:57 status half-configured python3-distlib:all 0.3.9-1
2026-03-26 16:54:57 status installed python3-distlib:all 0.3.9-1
2026-03-26 16:54:58 configure libsubunit0:amd64 1.4.2-3build1 <none>
2026-03-26 16:54:58 status unpacked libsubunit0:amd64 1.4.2-3build1
2026-03-26 16:54:58 status half-configured libsubunit0:amd64 1.4.2-3build1
2026-03-26 16:54:58 status installed libsubunit0:amd64 1.4.2-3build1
2026-03-26 16:54:58 configure libclass-c3-xs-perl:amd64 0.15-1build7 <none>
2026-03-26 16:54:58 status unpacked libclass-c3-xs-perl:amd64 0.15-1build7
2026-03-26 16:54:58 status half-configured libclass-c3-xs-perl:amd64 0.15-1build7
2026-03-26 16:54:58 status installed libclass-c3-xs-perl:amd64 0.15-1build7
2026-03-26 16:54:58 configure python3-webencodings:all 0.5.1-5 <none>
2026-03-26 16:54:58 status unpacked python3-webencodings:all 0.5.1-5
2026-03-26 16:54:58 status half-configured python3-webencodings:all 0.5.1-5
2026-03-26 16:54:58 status installed python3-webencodings:all 0.5.1-5
2026-03-26 16:54:58 configure libdevel-caller-perl:amd64 2.07-1build4 <none>
2026-03-26 16:54:58 status unpacked libdevel-caller-perl:amd64 2.07-1build4
2026-03-26 16:54:58 status half-configured libdevel-caller-perl:amd64 2.07-1build4
2026-03-26 16:54:58 status installed libdevel-caller-perl:amd64 2.07-1build4
2026-03-26 16:54:58 configure python3-platformdirs:all 4.3.6-1 <none>
2026-03-26 16:54:58 status unpacked python3-platformdirs:all 4.3.6-1
2026-03-26 16:54:58 status half-configured python3-platformdirs:all 4.3.6-1
2026-03-26 16:54:58 status installed python3-platformdirs:all 4.3.6-1
2026-03-26 16:54:58 configure libgd-perl:amd64 2.78-1build4 <none>
2026-03-26 16:54:58 status unpacked libgd-perl:amd64 2.78-1build4
2026-03-26 16:54:58 status half-configured libgd-perl:amd64 2.78-1build4
2026-03-26 16:54:58 status installed libgd-perl:amd64 2.78-1build4
2026-03-26 16:54:58 configure libreadonly-perl:all 2.050-3 <none>
2026-03-26 16:54:58 status unpacked libreadonly-perl:all 2.050-3
2026-03-26 16:54:58 status half-configured libreadonly-perl:all 2.050-3
2026-03-26 16:54:58 status installed libreadonly-perl:all 2.050-3
2026-03-26 16:54:58 configure libdevel-lexalias-perl:amd64 0.05-3build5 <none>
2026-03-26 16:54:58 status unpacked libdevel-lexalias-perl:amd64 0.05-3build5
2026-03-26 16:54:58 status half-configured libdevel-lexalias-perl:amd64 0.05-3build5
2026-03-26 16:54:58 status installed libdevel-lexalias-perl:amd64 0.05-3build5
2026-03-26 16:54:58 configure libalgorithm-c3-perl:all 0.11-2 <none>
2026-03-26 16:54:58 status unpacked libalgorithm-c3-perl:all 0.11-2
2026-03-26 16:54:58 status half-configured libalgorithm-c3-perl:all 0.11-2
2026-03-26 16:54:58 status installed libalgorithm-c3-perl:all 0.11-2
2026-03-26 16:54:58 configure python3-venv:amd64 3.13.3-1 <none>
2026-03-26 16:54:58 status unpacked python3-venv:amd64 3.13.3-1
2026-03-26 16:54:58 status half-configured python3-venv:amd64 3.13.3-1
2026-03-26 16:54:58 status installed python3-venv:amd64 3.13.3-1
2026-03-26 16:54:58 configure iperf:amd64 2.2.1+dfsg-1 <none>
2026-03-26 16:54:58 status unpacked iperf:amd64 2.2.1+dfsg-1
2026-03-26 16:54:58 status half-configured iperf:amd64 2.2.1+dfsg-1
2026-03-26 16:54:58 status installed iperf:amd64 2.2.1+dfsg-1
2026-03-26 16:54:58 configure libref-util-perl:all 0.204-2 <none>
2026-03-26 16:54:58 status unpacked libref-util-perl:all 0.204-2
2026-03-26 16:54:58 status half-configured libref-util-perl:all 0.204-2
2026-03-26 16:54:58 status installed libref-util-perl:all 0.204-2
2026-03-26 16:54:58 configure git-review:all 2.4.0-1 <none>
2026-03-26 16:54:58 status unpacked git-review:all 2.4.0-1
2026-03-26 16:54:58 status half-configured git-review:all 2.4.0-1
2026-03-26 16:54:58 status installed git-review:all 2.4.0-1
2026-03-26 16:54:58 configure python3-html5lib:all 1.2-1 <none>
2026-03-26 16:54:58 status unpacked python3-html5lib:all 1.2-1
2026-03-26 16:54:58 status half-configured python3-html5lib:all 1.2-1
2026-03-26 16:54:58 status installed python3-html5lib:all 1.2-1
2026-03-26 16:54:58 configure python3-lxml:amd64 5.3.2-1 <none>
2026-03-26 16:54:58 status unpacked python3-lxml:amd64 5.3.2-1
2026-03-26 16:54:58 status half-configured python3-lxml:amd64 5.3.2-1
2026-03-26 16:54:58 status installed python3-lxml:amd64 5.3.2-1
2026-03-26 16:54:58 configure libiberty-dev:amd64 20250315-1 <none>
2026-03-26 16:54:58 status unpacked libiberty-dev:amd64 20250315-1
2026-03-26 16:54:58 status half-configured libiberty-dev:amd64 20250315-1
2026-03-26 16:54:58 status installed libiberty-dev:amd64 20250315-1
2026-03-26 16:54:58 configure libnamespace-autoclean-perl:all 0.31-1 <none>
2026-03-26 16:54:58 status unpacked libnamespace-autoclean-perl:all 0.31-1
2026-03-26 16:54:58 status half-configured libnamespace-autoclean-perl:all 0.31-1
2026-03-26 16:54:58 status installed libnamespace-autoclean-perl:all 0.31-1
2026-03-26 16:54:58 configure python3-cssselect:all 1.3.0-1 <none>
2026-03-26 16:54:58 status unpacked python3-cssselect:all 1.3.0-1
2026-03-26 16:54:58 status half-configured python3-cssselect:all 1.3.0-1
2026-03-26 16:54:58 status installed python3-cssselect:all 1.3.0-1
2026-03-26 16:54:58 configure python3-wheel-whl:all 0.45.1-1 <none>
2026-03-26 16:54:58 status unpacked python3-wheel-whl:all 0.45.1-1
2026-03-26 16:54:58 status half-configured python3-wheel-whl:all 0.45.1-1
2026-03-26 16:54:58 status installed python3-wheel-whl:all 0.45.1-1
2026-03-26 16:54:58 configure python3-soupsieve:all 2.6-1 <none>
2026-03-26 16:54:58 status unpacked python3-soupsieve:all 2.6-1
2026-03-26 16:54:58 status half-configured python3-soupsieve:all 2.6-1
2026-03-26 16:54:58 status installed python3-soupsieve:all 2.6-1
2026-03-26 16:54:58 configure libeval-closure-perl:all 0.14-3 <none>
2026-03-26 16:54:58 status unpacked libeval-closure-perl:all 0.14-3
2026-03-26 16:54:58 status half-configured libeval-closure-perl:all 0.14-3
2026-03-26 16:54:58 status installed libeval-closure-perl:all 0.14-3
2026-03-26 16:54:58 configure libparams-validationcompiler-perl:all 0.31-1 <none>
2026-03-26 16:54:58 status unpacked libparams-validationcompiler-perl:all 0.31-1
2026-03-26 16:54:58 status half-configured libparams-validationcompiler-perl:all 0.31-1
2026-03-26 16:54:58 status installed libparams-validationcompiler-perl:all 0.31-1
2026-03-26 16:54:58 configure libsubunit-dev:amd64 1.4.2-3build1 <none>
2026-03-26 16:54:58 status unpacked libsubunit-dev:amd64 1.4.2-3build1
2026-03-26 16:54:58 status half-configured libsubunit-dev:amd64 1.4.2-3build1
2026-03-26 16:54:58 status installed libsubunit-dev:amd64 1.4.2-3build1
2026-03-26 16:54:58 configure python3-virtualenv:all 20.29.1+ds-1 <none>
2026-03-26 16:54:58 status unpacked python3-virtualenv:all 20.29.1+ds-1
2026-03-26 16:54:58 status half-configured python3-virtualenv:all 20.29.1+ds-1
2026-03-26 16:54:58 status installed python3-virtualenv:all 20.29.1+ds-1
2026-03-26 16:54:58 configure libclass-c3-perl:all 0.35-2 <none>
2026-03-26 16:54:58 status unpacked libclass-c3-perl:all 0.35-2
2026-03-26 16:54:58 status half-configured libclass-c3-perl:all 0.35-2
2026-03-26 16:54:58 status installed libclass-c3-perl:all 0.35-2
2026-03-26 16:54:58 configure gcovr:all 7.2+really-1.1 <none>
2026-03-26 16:54:58 status unpacked gcovr:all 7.2+really-1.1
2026-03-26 16:54:58 status half-configured gcovr:all 7.2+really-1.1
2026-03-26 16:54:59 status installed gcovr:all 7.2+really-1.1
2026-03-26 16:54:59 configure python3-bs4:all 4.13.3-2 <none>
2026-03-26 16:54:59 status unpacked python3-bs4:all 4.13.3-2
2026-03-26 16:54:59 status half-configured python3-bs4:all 4.13.3-2
2026-03-26 16:54:59 status installed python3-bs4:all 4.13.3-2
2026-03-26 16:54:59 configure check:amd64 0.15.2-3 <none>
2026-03-26 16:54:59 status unpacked check:amd64 0.15.2-3
2026-03-26 16:54:59 status half-configured check:amd64 0.15.2-3
2026-03-26 16:54:59 status installed check:amd64 0.15.2-3
2026-03-26 16:54:59 configure libmro-compat-perl:all 0.15-2 <none>
2026-03-26 16:54:59 status unpacked libmro-compat-perl:all 0.15-2
2026-03-26 16:54:59 status half-configured libmro-compat-perl:all 0.15-2
2026-03-26 16:54:59 status installed libmro-compat-perl:all 0.15-2
2026-03-26 16:54:59 configure libspecio-perl:all 0.50-1 <none>
2026-03-26 16:54:59 status unpacked libspecio-perl:all 0.50-1
2026-03-26 16:54:59 status half-configured libspecio-perl:all 0.50-1
2026-03-26 16:54:59 status installed libspecio-perl:all 0.50-1
2026-03-26 16:54:59 configure libdatetime-locale-perl:all 1:1.41-1 <none>
2026-03-26 16:54:59 status unpacked libdatetime-locale-perl:all 1:1.41-1
2026-03-26 16:54:59 status half-configured libdatetime-locale-perl:all 1:1.41-1
2026-03-26 16:54:59 status installed libdatetime-locale-perl:all 1:1.41-1
2026-03-26 16:54:59 configure libdatetime-timezone-perl:all 1:2.64-1+2025a <none>
2026-03-26 16:54:59 status unpacked libdatetime-timezone-perl:all 1:2.64-1+2025a
2026-03-26 16:54:59 status half-configured libdatetime-timezone-perl:all 1:2.64-1+2025a
2026-03-26 16:54:59 status installed libdatetime-timezone-perl:all 1:2.64-1+2025a
2026-03-26 16:54:59 configure libdatetime-perl:amd64 2:1.65-1build3 <none>
2026-03-26 16:54:59 status unpacked libdatetime-perl:amd64 2:1.65-1build3
2026-03-26 16:54:59 status half-configured libdatetime-perl:amd64 2:1.65-1build3
2026-03-26 16:54:59 status installed libdatetime-perl:amd64 2:1.65-1build3
2026-03-26 16:54:59 configure lcov:all 2.3-1 <none>
2026-03-26 16:54:59 status unpacked lcov:all 2.3-1
2026-03-26 16:54:59 status half-configured lcov:all 2.3-1
2026-03-26 16:54:59 status installed lcov:all 2.3-1
2026-03-26 16:54:59 trigproc man-db:amd64 2.13.0-1 <none>
2026-03-26 16:54:59 status half-configured man-db:amd64 2.13.0-1
2026-03-26 16:55:00 status installed man-db:amd64 2.13.0-1
2026-03-26 16:55:00 trigproc install-info:amd64 7.1.1-1 <none>
2026-03-26 16:55:00 status half-configured install-info:amd64 7.1.1-1
2026-03-26 16:55:01 status installed install-info:amd64 7.1.1-1
2026-03-26 16:55:01 trigproc libc-bin:amd64 2.41-6ubuntu1.2 <none>
2026-03-26 16:55:01 status half-configured libc-bin:amd64 2.41-6ubuntu1.2
2026-03-26 16:55:01 status installed libc-bin:amd64 2.41-6ubuntu1.2
2026-03-26 16:55:01 trigproc ufw:all 0.36.2-9 <none>
2026-03-26 16:55:01 status half-configured ufw:all 0.36.2-9
2026-03-26 16:55:01 status installed ufw:all 0.36.2-9
